DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  0.70V |  0.70V    Vout: 50.11V    Iin:  1.37A |  0.01A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  0.70V |  0.70V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  0.70V |  0.70V    Vout: 50.19V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.83V |  0.00V |  0.00V   Vref: 43.58V |  0.70V |  0.70V    Vout: 50.19V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.86W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  0.70V |  0.70V    Vout: 50.19V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  0.70V |  0.70V    Vout: 50.11V    Iin:  1.38A |  0.02A |  0.02A    Pin: 70.00W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.81V |  0.00V |  0.00V   Vref: 43.58V |  0.70V |  0.70V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.83W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.83V |  0.00V |  0.00V   Vref: 43.58V |  0.70V |  0.70V    Vout: 50.11V    Iin:  1.38A |  0.01A |  0.01A    Pin: 70.07W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.81V |  0.00V |  0.00V   Vref: 43.58V |  0.70V |  0.70V    Vout: 50.11V    Iin:  1.38A |  0.02A |  0.01A    Pin: 70.03W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.81V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.83W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.11V    Iin:  1.38A |  0.02A |  0.01A    Pin: 70.00W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.11V    Iin:  1.38A |  0.02A |  0.01A    Pin: 70.00W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.81V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.83W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.81V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.83W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.81V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.19V    Iin:  1.38A |  0.01A |  0.01A    Pin: 70.03W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.19V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.81V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.03V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.83W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.58W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.81V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.11V    Iin:  1.38A |  0.02A |  0.01A    Pin: 70.03W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.11V    Iin:  1.38A |  0.02A |  0.01A    Pin: 70.00W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.03V    Iin:  1.37A |  0.01A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.33V |  0.95V |  0.95V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.11V    Iin:  1.38A |  0.02A |  0.01A    Pin: 70.00W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.03V    Iin:  1.38A |  0.02A |  0.01A    Pin: 70.00W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.11V    Iin:  1.37A |  0.01A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.81V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.83W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.03V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.11V    Iin:  1.37A |  0.01A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.11V    Iin:  1.38A |  0.02A |  0.01A    Pin: 70.00W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.81V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.83W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.79W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.81V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.11V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.83W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.11V    Iin:  1.38A |  0.01A |  0.01A    Pin: 70.00W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.58V |  1.20V |  1.20V    Vout: 50.11V    Iin:  1.38A |  0.02A |  0.01A    Pin: 70.00W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.81V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 50.03V    Iin:  1.37A |  0.02A |  0.01A    Pin: 69.83W    BE: 1
DC: 0.00 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 50.11V    Iin:  1.38A |  0.02A |  0.01A    Pin: 70.00W    BE: 1
DC: 0.03 | 0.00 | 0.00    Vin: 50.78V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 50.11V    Iin:  1.38A |  0.02A |  0.01A    Pin: 70.00W    BE: 1
DC: 0.14 | 0.00 | 0.00    Vin: 50.60V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 52.32V    Iin:  1.52A |  0.02A |  0.01A    Pin: 76.75W    BE: 1
DC: 0.25 | 0.00 | 0.00    Vin: 49.94V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 58.64V    Iin:  1.94A |  0.02A |  0.01A    Pin: 96.86W    BE: 1
DC: 0.33 | 0.00 | 0.00    Vin: 49.08V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 65.69V    Iin:  2.48A |  0.01A |  0.01A    Pin: 121.52W    BE: 1
DC: 0.40 | 0.00 | 0.00    Vin: 47.73V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 72.41V    Iin:  3.08A |  0.02A |  0.02A    Pin: 146.90W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 46.00V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 77.17V    Iin:  3.64A |  0.01A |  0.01A    Pin: 167.39W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.32V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 78.65V    Iin:  3.92A |  0.02A |  0.01A    Pin: 173.71W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 44.01V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 78.81V    Iin:  3.98A |  0.02A |  0.02A    Pin: 175.19W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.91V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 78.81V    Iin:  3.99A |  0.02A |  0.01A    Pin: 175.14W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.86V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 78.97V    Iin:  3.99A |  0.02A |  0.01A    Pin: 174.94W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.81V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 78.81V    Iin:  4.00A |  0.02A |  0.01A    Pin: 175.45W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.86V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 78.97V    Iin:  3.98A |  0.02A |  0.01A    Pin: 174.76W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.78V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 78.81V    Iin:  4.02A |  0.02A |  0.02A    Pin: 175.88W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.86V |  0.00V |  0.00V   Vref: 43.83V |  1.45V |  1.45V    Vout: 78.97V    Iin:  4.01A |  0.02A |  0.01A    Pin: 175.83W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 43.81V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.89V    Iin:  4.00A |  0.02A |  0.01A    Pin: 175.45W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 44.22V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.89V    Iin:  3.95A |  0.02A |  0.01A    Pin: 174.56W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 43.91V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.81V    Iin:  4.00A |  0.02A |  0.01A    Pin: 175.50W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.19V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.81V    Iin:  3.97A |  0.02A |  0.02A    Pin: 175.54W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.06V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.81V    Iin:  3.94A |  0.02A |  0.02A    Pin: 173.78W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.06V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.81V    Iin:  3.96A |  0.01A |  0.01A    Pin: 174.32W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.06V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.81V    Iin:  3.98A |  0.02A |  0.02A    Pin: 175.22W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.11V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.89V    Iin:  3.96A |  0.02A |  0.01A    Pin: 174.70W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.06V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.81V    Iin:  3.94A |  0.02A |  0.01A    Pin: 173.60W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.06V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.89V    Iin:  3.98A |  0.02A |  0.02A    Pin: 175.22W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.11V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.81V    Iin:  3.96A |  0.02A |  0.01A    Pin: 174.88W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.09V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.81V    Iin:  3.95A |  0.02A |  0.02A    Pin: 174.06W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.06V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.81V    Iin:  3.97A |  0.02A |  0.01A    Pin: 175.04W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.06V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.89V    Iin:  3.96A |  0.02A |  0.01A    Pin: 174.50W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.11V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.81V    Iin:  3.95A |  0.02A |  0.02A    Pin: 174.16W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.09V |  0.00V |  0.00V   Vref: 44.08V |  1.70V |  1.70V    Vout: 78.97V    Iin:  3.97A |  0.02A |  0.01A    Pin: 175.14W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 44.06V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 78.81V    Iin:  3.97A |  0.02A |  0.02A    Pin: 175.04W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.71V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 79.06V    Iin:  4.00A |  0.02A |  0.01A    Pin: 175.04W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.91V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 78.89V    Iin:  3.98A |  0.02A |  0.01A    Pin: 174.97W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.81V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 78.89V    Iin:  4.02A |  0.02A |  0.02A    Pin: 176.16W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.88V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 78.97V    Iin:  3.99A |  0.02A |  0.01A    Pin: 175.04W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.81V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 78.97V    Iin:  3.99A |  0.02A |  0.02A    Pin: 174.92W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.81V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 78.97V    Iin:  4.00A |  0.02A |  0.01A    Pin: 175.27W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.86V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 79.06V    Iin:  3.98A |  0.02A |  0.01A    Pin: 174.76W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.81V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 78.81V    Iin:  3.97A |  0.02A |  0.02A    Pin: 174.03W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.81V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 78.97V    Iin:  4.02A |  0.02A |  0.01A    Pin: 175.98W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.86V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 78.89V    Iin:  4.00A |  0.02A |  0.01A    Pin: 175.30W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.81V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 79.06V    Iin:  4.00A |  0.02A |  0.02A    Pin: 175.45W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.86V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 78.81V    Iin:  4.00A |  0.02A |  0.01A    Pin: 175.48W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.81V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 78.81V    Iin:  4.02A |  0.02A |  0.01A    Pin: 176.16W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.81V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 78.89V    Iin:  3.97A |  0.02A |  0.01A    Pin: 174.03W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 43.88V |  0.00V |  0.00V   Vref: 43.83V |  1.95V |  1.95V    Vout: 78.97V    Iin:  3.99A |  0.02A |  0.01A    Pin: 175.04W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 43.81V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.97V    Iin:  4.00A |  0.02A |  0.01A    Pin: 175.09W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.11V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.89V    Iin:  3.96A |  0.02A |  0.01A    Pin: 174.70W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.06V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.81V    Iin:  3.94A |  0.02A |  0.02A    Pin: 173.78W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.06V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.97V    Iin:  3.96A |  0.02A |  0.01A    Pin: 174.68W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.14V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.89V    Iin:  3.96A |  0.02A |  0.01A    Pin: 174.80W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.01V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.97V    Iin:  3.98A |  0.02A |  0.01A    Pin: 175.19W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.14V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.89V    Iin:  3.96A |  0.02A |  0.01A    Pin: 174.98W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.01V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 79.06V    Iin:  3.97A |  0.02A |  0.02A    Pin: 174.83W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 44.16V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.89V    Iin:  3.96A |  0.02A |  0.01A    Pin: 175.08W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.01V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.97V    Iin:  3.97A |  0.02A |  0.02A    Pin: 174.83W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 44.16V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.89V    Iin:  3.96A |  0.02A |  0.01A    Pin: 175.08W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.06V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.97V    Iin:  3.98A |  0.02A |  0.01A    Pin: 175.39W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.01V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.89V    Iin:  3.98A |  0.02A |  0.01A    Pin: 175.19W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.14V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.89V    Iin:  3.95A |  0.02A |  0.01A    Pin: 174.44W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.01V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.89V    Iin:  3.98A |  0.02A |  0.01A    Pin: 175.19W    BE: 1
DC: 0.44 | 0.00 | 0.00    Vin: 44.16V |  0.00V |  0.00V   Vref: 44.08V |  2.20V |  2.20V    Vout: 78.97V    Iin:  3.96A |  0.02A |  0.01A    Pin: 174.90W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.01V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.89V    Iin:  3.98A |  0.02A |  0.01A    Pin: 175.01W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.39V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.81V    Iin:  3.92A |  0.02A |  0.02A    Pin: 174.19W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.29V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.89V    Iin:  3.93A |  0.02A |  0.01A    Pin: 174.15W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.37V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.89V    Iin:  3.96A |  0.02A |  0.01A    Pin: 175.53W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.27V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.81V    Iin:  3.96A |  0.02A |  0.01A    Pin: 175.13W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.42V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.81V    Iin:  3.92A |  0.02A |  0.02A    Pin: 174.10W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.29V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.81V    Iin:  3.96A |  0.02A |  0.01A    Pin: 175.23W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.37V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.97V    Iin:  3.96A |  0.02A |  0.02A    Pin: 175.89W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.27V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.81V    Iin:  3.92A |  0.02A |  0.02A    Pin: 173.69W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.32V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.81V    Iin:  3.92A |  0.02A |  0.01A    Pin: 173.89W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.32V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.81V    Iin:  3.94A |  0.02A |  0.01A    Pin: 174.79W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.42V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.89V    Iin:  3.92A |  0.02A |  0.01A    Pin: 174.28W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.27V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.81V    Iin:  3.95A |  0.02A |  0.01A    Pin: 174.95W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.32V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.89V    Iin:  3.94A |  0.02A |  0.01A    Pin: 174.61W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.32V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.81V    Iin:  3.95A |  0.02A |  0.01A    Pin: 174.97W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.34V |  0.00V |  0.00V   Vref: 44.33V |  2.45V |  2.45V    Vout: 78.89V    Iin:  3.94A |  0.02A |  0.02A    Pin: 174.71W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.32V |  0.00V |  0.00V   Vref: 44.08V |  2.70V |  2.70V    Vout: 78.81V    Iin:  3.94A |  0.02A |  0.01A    Pin: 174.79W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.01V |  0.00V |  0.00V   Vref: 44.08V |  2.70V |  2.70V    Vout: 78.97V    Iin:  3.98A |  0.02A |  0.01A    Pin: 175.19W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.11V |  0.00V |  0.00V   Vref: 44.08V |  2.70V |  2.70V    Vout: 78.97V    Iin:  3.98A |  0.03A |  0.02A    Pin: 175.60W    BE: 1
DC: 0.43 | 0.00 | 0.00    Vin: 44.11V |  0.00V |  0.00V   Vref: 44.08V |  2.70V |  2.70V    Vout: 78.97V    Iin:  3.97A |  0.02A |  0.02A    Pin: 175.24W    BE: 1
